Id,ELEMID,ENTINAME,price
11949,510100I0000070014,天竺园,15714.606
11093,510100I0000068471,福珠苑,15716.015
10045,510100I0000066636,银杏森林一期,15717.724
13685,510100I0000073156,和平佳苑,15717.844
983,510100I0000001513,万安路东段82-94号院,15719.178
521,510100I0000000779,中正路101号院,15721.186
18168,510100I0000088420,/,15722.087
15795,510100I0000082947,/,15723.061
12994,510100I0000071836,双丰西路1号院,15723.766
15003,510100I0000077569,居民小区,15724.201
18975,510100I0000090437,/,15725.19
13089,510100I0000071979,锦西民宅,15726.21
16161,510100I0000083808,省邮电器材公司宿舍,15726.299
3727,510100I0000008035,春江南路1219号院,15727.785
11610,510100I0000069420,云翔远景,15731.01
15824,510100I0000083016,/,15731.76
17812,510100I0000087564,/,15731.76
3708,510100I0000007983,百花小区,15732.149
17473,510100I0000086804,/,15733.244
7045,510100I0000057629,德意馨苑,15734.355
19537,510100I0000091686,/,15735.315
18622,510100I0000089584,/,15736.877
12490,510100I0000070962,长顺苑南院,15738.019
15152,510100I0000078502,公元西,15738.379
12668,510100I0000071304,南城塘坎街1号院,15738.453
12218,510100I0000070418,吉福新苑,15741.876
12222,510100I0000070422,顺江苑,15743.061
10368,510100I0000067291,成都市锦江区粮食局宿舍,15743.932
11272,510100I0000068802,东方苑,15744.098
14420,510100I0000074479,为民路社区九里堤南路17号,15744.1875
9531,510100I0000065630,临江名居,15744.473
760,510100I0000001176,河池新居,15745.118
15906,510100I0000083200,/,15746.034
9806,510100I0000066123,漫岭云天,15746.696
12774,510100I0000071480,文庙前街69号,15746.996
9747,510100I0000065999,荣盛紫提东郡,15748.092
5437,510100I0000054096,马克公馆一期,15748.934
4604,510100I0000050567,军安卫士花园,15748.949
14563,510100I0000074775,成都大学教师公寓,15749.023
18505,510100I0000089268,/,15750.631
11895,510100I0000069928,大石西街5号院,15751.741
6832,510100I0000057200,国宾时光汇,15752.747
18035,510100I0000088111,/,15752.823
16524,510100I0000084662,/,15753.184
18113,510100I0000088286,/,15757.015
8167,510100I0000062130,华熙528艺术村,15757.226
13193,510100I0000072158,97号院,15760.652
8587,510100I0000063215,成都中升汇迪,15761.54
14536,510100I0000074692,梨园新居,15763.224
13734,510100I0000073270,新绿季节,15765.478
9276,510100I0000064969,兴城融域,15768.365
9633,510100I0000065808,静桂苑,15768.996
10641,510100I0000067769,新龙苑,15769.507
17104,510100I0000086017,/,15769.553
7805,510100I0000059284,千禧河畔C区,15770.079
11618,510100I0000069436,南华苑,15771.719
19511,510100I0000091595,/,15772.742
14910,510100I0000076952,紫东街电力社区,15778.7
9569,510100I0000065695,长寿路社区9号院,15781.648
963,510100I0000001473,合能·枫丹铂麓一期,15782.446
1030,510100I0000001584,长城馨苑,15785.247
18796,510100I0000090013,/,15786.225
520,510100I0000000778,中顺路127号院,15786.901
17897,510100I0000087755,/,15787.52
1888,510100I0000003866,金台水岸,15787.821
19434,510100I0000091410,芒果小筑,15788.077
18879,510100I0000090231,/,15788.153
4636,510100I0000050614,欧尚庭院,15789.583
12640,510100I0000071225,百花东路4号院,15790.531
8705,510100I0000063849,白河左岸,15790.681
16808,510100I0000085337,民房,15790.803
11823,510100I0000069781,新知图书城教师公寓,15791.615
7023,510100I0000057584,绿杨新邨,15791.751
920,510100I0000001396,益州大道南段196-250号院,15792.188
18730,510100I0000089869,/,15792.503
14406,510100I0000074459,书香门第,15793.889
7612,510100I0000058942,教师苑,15794.552
19502,510100I0000091571,/,15795.938
10511,510100I0000067584,双华苑,15800.006
18254,510100I0000088656,/,15800.851
18380,510100I0000088978,/,15802.298
517,510100I0000000774,中顺路155号院,15802.976
17323,510100I0000086489,/,15807.889
12872,510100I0000071640,居家小苑,15809.035
18874,510100I0000090215,/,15809.698
17765,510100I0000087459,民房,15815.594
10343,510100I0000067248,青龙正街102号院,15816.997
19264,510100I0000091109,/,15818.792
16665,510100I0000084978,/,15820.135
11884,510100I0000069906,南河公寓,15820.919
3158,510100I0000006537,柏水小区B区,15820.965
702,510100I0000001032,南苑路136号院,15822.035
13809,510100I0000073478,桂香庭园,15823.395
4584,510100I0000050529,佳年华·时代晶座,15823.681
11369,510100I0000068962,八里阳光,15824.194
13095,510100I0000071991,四季春天,15824.646
12330,510100I0000070675,牡丹御园,15824.948
229,510100I0000000327,旺城小区,15826.519
8269,510100I0000062326,四川路桥公司宿舍,15827.998
5446,510100I0000054110,上行锦绣小区,15828.918
18987,510100I0000090465,/,15829.101
5410,510100I0000054046,成都农商银行宿舍独幢,15830.488
13817,510100I0000073491,唯特郡,15832.708
16182,510100I0000083846,/,15832.889
13659,510100I0000073074,温哥华水城,15835.698
17194,510100I0000086204,/,15836.015
15491,510100I0000082059,松柏安置小区,15836.514
19027,510100I0000090570,/,15837.344
19301,510100I0000091178,清淳家园二期B区,15839.247
9509,510100I0000065586,新生路3号院,15840.185
9442,510100I0000065489,新南路8号院,15841.664
18311,510100I0000088808,/,15843.824
6923,510100I0000057429,和睦人家小区,15843.899
4790,510100I0000051531,双吉社区大源北二街48号院,15845.456
16292,510100I0000084093,/,15850.006
16525,510100I0000084665,/,15850.702
19375,510100I0000091336,花千集中心三期,15850.943
12694,510100I0000071348,半边桥南街35号院,15853.028
7050,510100I0000057638,幸福春天,15853.618
12669,510100I0000071305,文庙西街13号院,15853.996
17382,510100I0000086608,/,15855.1455
15328,510100I0000081596,锦城汉府,15855.448
18759,510100I0000089931,/,15856.915
6742,510100I0000056994,/,15857.897
9584,510100I0000065725,科华之星,15858.685
6948,510100I0000057470,和睦新天地,15858.94
12967,510100I0000071776,风华苑,15860.832
14667,510100I0000075134,恒大名城,15861.89
16729,510100I0000085157,/,15862.92
13358,510100I0000072471,同仁公寓,15863.026
6552,510100I0000056549,万圣家园D区,15864.387
6718,510100I0000056943,保利学府城,15864.4795
9405,510100I0000065434,應和家苑,15866.34
18215,510100I0000088556,龙祥佳苑,15868.05
10254,510100I0000067104,莲桂苑,15869.216
11617,510100I0000069434,双楠名城B区,15871.273
4489,510100I0000050197,万锦城一期,15872.983
15890,510100I0000083160,/,15874.618
9705,510100I0000065928,中苑巷3号院,15875.542
11622,510100I0000069443,怡顺苑,15878.101
14920,510100I0000076984,沙河上二期,15878.267
9713,510100I0000065942,城南新贵,15879.055
13752,510100I0000073341,紫荆馨苑,15879.191
7530,510100I0000058737,保利拉斐公馆,15879.57
16178,510100I0000083840,/,15880.266
18861,510100I0000090171,/,15881.446
12699,510100I0000071353,君平街117号,15881.994
1260,510100I0000001901,明珠怡园,15882.841
19711,510100I0000092151,居住小区,15882.932
14101,510100I0000073990,丽晶花园,15883.038
17139,510100I0000086102,/,15883.536
8613,510100I0000063590,华腾舒云居,15885.432
11624,510100I0000069445,爱家馨城,15886.704
11232,510100I0000068721,白家塘街13号院,15887.097
8163,510100I0000062085,中洲中央公园蓝湖郡,15888.234
202,510100I0000000286,麓山大道三段11-103号院,15888.704
8470,510100I0000062792,龙锦晓筑,15890.188
1538,510100I0000002815,保利天空之城,15890.4
9402,510100I0000065429,康乐院,15891.007
6950,510100I0000057473,金牛区人民检察院机关宿舍,15892.008
15141,510100I0000078478,四川省医院家属小区,15892.795
16205,510100I0000083891,/,15893.584
4818,510100I0000051687,三江悦府,15895.433
14709,510100I0000075204,星光华印象,15895.631
7038,510100I0000057621,芙蓉苑,15897.723
7806,510100I0000059285,千禧河畔A区,15898.829
11397,510100I0000068999,东方明珠花园东区,15900.089
12965,510100I0000071774,金地贝福里花园,15901.347
4811,510100I0000051642,云麓世家,15902.166
16533,510100I0000084682,/,15902.665
11101,510100I0000068489,文殊坊院,15904.652
17237,510100I0000086292,/,15904.865
11836,510100I0000069809,青龙苑,15904.94
18262,510100I0000088678,/,15907.596
13097,510100I0000071995,千和·沁香华庭,15907.611
5452,510100I0000054128,海湾社区一组3号院,15908.035
16359,510100I0000084260,/,15908.643
9574,510100I0000065706,雅居苑,15908.703
19001,510100I0000090504,/,15908.945
19194,510100I0000090944,/,15908.961
17810,510100I0000087561,/,15910.478
17090,510100I0000085978,/,15910.538
18647,510100I0000089664,/,15912.541
5342,510100I0000053926,时代欣城,15913.043
14751,510100I0000075504,航空学院宿舍,15913.984
17367,510100I0000086581,融创玖厥府,15914.302
11316,510100I0000068865,罗兰小镇,15914.56
18186,510100I0000088466,/,15914.909
18926,510100I0000090342,/,15920.466
8244,510100I0000062288,外滩,15922.561
10332,510100I0000067226,四川中外运仓储服务有限公司宿舍,15923.017
9711,510100I0000065938,成都肿瘤医院家属区,15924.05
7937,510100I0000060320,花样世界生活广场,15926.145
10310,510100I0000067189,新桂街西五街48号院,15928.985
14380,510100I0000074421,文家巷11号,15929.7295
4698,510100I0000050748,荣祥嘉苑,15929.745
5496,510100I0000054224,成飞350小区,15931.006
9420,510100I0000065450,锦苑,15931.006
7611,510100I0000058940,江陵路小区B区,15932.373
12554,510100I0000071077,荣馨西苑,15933.983
9487,510100I0000065555,十一街13号院,15936.111
11838,510100I0000069811,祥和苑,15936.735
513,510100I0000000760,中正路227-287号院,15938.71
7891,510100I0000059629,恒大锦城,15939.408
13207,510100I0000072188,龙湖·翠微清波A区,15941.006
13712,510100I0000073227,康桥雅舍,15941.736
19051,510100I0000090634,/,15943.301
18433,510100I0000089115,/,15943.636
15181,510100I0000078560,中铁通锦坊,15943.666
4757,510100I0000051212,山顶上原山别墅,15943.803
16717,510100I0000085126,/,15944.685
16951,510100I0000085651,/,15945.887
10274,510100I0000067132,桂莲西路48号院,15947.453
6835,510100I0000057214,东原亲亲里,15947.696
19406,510100I0000091381,幼儿园,15949.02
14966,510100I0000077381,双楠美邻,15949.415
16079,510100I0000083583,/,15950.069
8498,510100I0000062837,花半里B区,15950.131
16421,510100I0000084402,/,15951.97
13738,510100I0000073281,新里维多利亚公寓,15953.172
19014,510100I0000090537,/,15953.355
15739,510100I0000082815,/,15953.628
14782,510100I0000075772,龙锦苑一区,15955.1045
7650,510100I0000059034,新丰苑,15955.455
10723,510100I0000067920,东新街6号院,15955.562
16383,510100I0000084322,龙潭乡高洪村7号,15955.911
15788,510100I0000082925,/,15960.051
12019,510100I0000070110,中国黑色金属材料西南公司宿舍,15960.158
17824,510100I0000087586,/,15960.431
15685,510100I0000082706,/,15960.538
1649,510100I0000003112,海棠公馆,15961.07
10865,510100I0000068131,东安南路41号大院,15961.132
14998,510100I0000077521,晋阳巷1号院,15961.192
19609,510100I0000091899,/,15961.528
12327,510100I0000070672,瑞升花园,15963.034
15982,510100I0000083368,/,15963.339
7599,510100I0000058912,万科五龙山九墅,15964.267
14271,510100I0000074275,花牌坊街172号院,15964.283
11539,510100I0000069289,生态嘉苑,15965.715
18520,510100I0000089310,/,15967.053
17534,510100I0000086936,/,15967.892
14060,510100I0000073922,北校场西路9号院,15968.273
14924,510100I0000077004,麻柳湾村1组住宅,15968.408
12802,510100I0000071520,忠孝巷3号院,15969.002
12111,510100I0000070245,国际花园,15971.35
18264,510100I0000088681,/,15971.668
12059,510100I0000070180,太平洋金色港湾,15971.774
12667,510100I0000071301,上池正街112号院,15972.477
12891,510100I0000071663,樱花园,15972.934
12613,510100I0000071176,西派浣花（建设中）,15973.238
1513,510100I0000002642,科学城天府科创园,15973.618
12011,510100I0000070095,电信路24号院,15974.364
14535,510100I0000074690,万鑫苑,15975.431
18692,510100I0000089793,长胜村七组,15975.902
19063,510100I0000090665,/,15977.595
13716,510100I0000073231,南馨园,15980.398
8603,510100I0000063576,川网国际花园一期,15981.556
6557,510100I0000056556,尚林花园,15982.317
16035,510100I0000083483,/,15983.325
19079,510100I0000090705,府河星城名苑,15983.521
19283,510100I0000091145,/,15983.539
762,510100I0000001188,凉水村6组27号院,15984.62
12342,510100I0000070690,芳草西一街1号院,15984.803
12323,510100I0000070663,王府花园,15986.48
9866,510100I0000066255,锦和康城和贵苑,15987.272
16274,510100I0000084046,/,15989.057
18599,510100I0000089523,/,15992.047
14662,510100I0000075015,合能四季映像,15992.077
13973,510100I0000073785,西南石油局公寓,15992.733
18686,510100I0000089776,/,15994.06
10165,510100I0000066979,天仙桥滨河路3号院,15994.716
10281,510100I0000067140,新莲馨,15995.34
16513,510100I0000084637,/,15997.599
16395,510100I0000084352,/,16002.345
14956,510100I0000077336,泰基南棠,16003.306
15649,510100I0000082608,居住小区,16003.321
5448,510100I0000054114,新山新居二期A区,16003.397
16938,510100I0000085617,/,16003.718
18731,510100I0000089870,生物研究所宿舍区,16004.436
14674,510100I0000075150,金恒德·时代金悦,16005.366
1050,510100I0000001612,南湖锦苑,16007.61
16793,510100I0000085302,/,16008.45
504,510100I0000000746,南苑路2号院,16010.801
8018,510100I0000061193,万科珑溪溪景,16012.785
15718,510100I0000082771,/,16013.382
19440,510100I0000091417,世茂璀璨天城,16013.717
18161,510100I0000088407,/,16015.934
16229,510100I0000083950,/,16016.573
16955,510100I0000085663,西城花园,16017.734
12179,510100I0000070352,小税巷5号院,16018.696
5720,510100I0000054942,犀团路61_103号院,16022.027
12862,510100I0000071629,玉林一巷1号居住小区,16023.388
18015,510100I0000088069,电子三十所新北小区,16024.045
16441,510100I0000084465,/,16025.068
7025,510100I0000057591,金穗苑,16029.885
16896,510100I0000085531,/,16030.173
18544,510100I0000089365,/,16030.296
9255,510100I0000064931,富诗特,16031.397
19000,510100I0000090500,沿街商铺,16032.697
8093,510100I0000061627,金地嘉年华城,16034.608
18491,510100I0000089242,/,16034.775
8297,510100I0000062419,半边街新居,16035.464
17511,510100I0000086883,/,16035.556
13033,510100I0000071892,金沙密地,16035.97
7613,510100I0000058944,溪树湾汇景丽苑,16036.26
9885,510100I0000066282,锦江城市花园三期,16036.428
4466,510100I0000050058,丽景苑,16036.442
10317,510100I0000067196,世纪朝阳,16037.805
19762,510100I0000092342,/,16037.881
13709,510100I0000073218,恩威玲珑南域,16038.583
12684,510100I0000071329,西府少城,16039.1045
18121,510100I0000088305,/,16046.54
19399,510100I0000091373,中学,16048.989
15599,510100I0000082483,/,16049.05
19639,510100I0000091962,/,16051.393
1512,510100I0000002635,中铁卓越城二期,16053
18000,510100I0000088042,/,16053.536
14851,510100I0000076439,三桥村4组,16055.909
10846,510100I0000068100,玉双路110号院,16057.363
664,510100I0000000983,城西街34-50号院,16057.622
14717,510100I0000075229,长寿苑社区7号院,16057.775
11552,510100I0000069315,成都市第一人民医院宿舍,16062.432
9669,510100I0000065864,千居朝阳南区,16063.077
4318,510100I0000046463,凤凰1号2期,16063.183
9774,510100I0000066058,缘园老年公寓,16064.5
1530,510100I0000002727,科学城创新孵化中心二期,16065.436
18115,510100I0000088290,/,16065.496
18269,510100I0000088696,/,16067.198
529,510100I0000000787,中顺路159号院,16067.979
9949,510100I0000066447,大观祥苑,16068.76
14698,510100I0000075185,金河谷小区,16072.838
13715,510100I0000073230,丽景花园,16073.221
14944,510100I0000077272,华兴正街79号院,16074.324
13576,510100I0000072829,四道街24号院,16074.477
1414,510100I0000002179,蜀南春郡,16075.075
18770,510100I0000089952,/,16075.075
10076,510100I0000066736,观音桥街41号院,16076.117
11631,510100I0000069458,富临美丽天城,16078.05
1708,510100I0000003397,葛洲坝·紫郡澜园,16078.525
18060,510100I0000088172,/,16078.97
11630,510100I0000069453,名人风景,16079.415
15638,510100I0000082582,/,16081.929
8178,510100I0000062164,中国水电五局公寓,16082.465
12571,510100I0000071107,草堂西苑,16083.264
8253,510100I0000062302,成都废品公司宿舍,16084.63
9593,510100I0000065742,科华南苑,16085.304
15651,510100I0000082611,/,16086.716
15568,510100I0000082390,人居悦云庭,16088.005
13703,510100I0000073193,兴元丽都,16090.091
11879,510100I0000069898,成都市保安服务总公司宿舍,16090.888
17432,510100I0000086722,新景·璟歆府,16091.118
9538,510100I0000065639,胜利新村3号院,16093.559
12032,510100I0000070135,小税巷4号院,16093.836
12033,510100I0000070136,黉门后街3号院,16095.631
15314,510100I0000081574,金壁苑A区,16096.199
17582,510100I0000087062,/,16096.521
9973,510100I0000066481,东方逸景,16097.52
19212,510100I0000090983,/,16098.518
16404,510100I0000084370,/,16099.224
17999,510100I0000088040,/,16100.251
14945,510100I0000077277,华成宿舍,16103.092
16574,510100I0000084775,/,16105.842
18977,510100I0000090444,向海村二组98号,16106.011
13008,510100I0000071857,电信路1号院,16106.103
16081,510100I0000083585,/,16106.933
11451,510100I0000069105,榜样,16107.209
11223,510100I0000068701,文武路92号院,16107.271
541,510100I0000000819,西街200-214号院,16107.393
16116,510100I0000083668,/,16109.083
17849,510100I0000087644,/,16109.145
16908,510100I0000085550,/,16110.082
12245,510100I0000070459,正基城市主场,16110.65
15604,510100I0000082499,/,16111.188
5994,510100I0000055502,龙湖·弗莱明戈一期,16113.247
11068,510100I0000068428,城置·尚豪庭,16113.663
13553,510100I0000072792,西马棚街35号院,16114
9907,510100I0000066331,华熙艺术村盈都锦都,16120.902
8404,510100I0000062699,永仁苑,16122.07
17963,510100I0000087930,红牌楼北街10号院,16123.269
8379,510100I0000062642,松映坊,16123.454
9474,510100I0000065534,彼岸,16124.253
6920,510100I0000057425,金房馨苑,16125.775
7970,510100I0000060615,两河村,16128.344
14957,510100I0000077337,泰基南棠,16129.837
16434,510100I0000084441,/,16130.56
883,510100I0000001348,金茂光明城市,16130.666
17415,510100I0000086672,/,16130.79
17918,510100I0000087799,马厂村3组院,16131.758
10775,510100I0000068003,庆云北街21号大院,16137.807
777,510100I0000001215,建发浅水湾,16138.038
13185,510100I0000072145,世纪金沙,16138.915
5317,510100I0000053857,龙潭总部经济城拆迁安置房四期B地块,16140.377
13375,510100I0000072491,西城角巷15号院,16142.132
1331,510100I0000001991,尚善雅舍,16144.286
8594,510100I0000063308,雁鹅塘安置小区,16150.447
10131,510100I0000066904,紫金宾馆,16151.525
9037,510100I0000064466,大成郡西区,16152.45
19754,510100I0000092317,德商朗诗 ·熙华天玺,16152.912
5450,510100I0000054123,向龙村7组居民住宅,16153.635
13218,510100I0000072204,金沙愉景2期,16156.038
12160,510100I0000070320,丰苑,16156.361
17982,510100I0000087991,/,16157.225
17097,510100I0000085998,玉林北巷8号院,16157.58
9033,510100I0000064458,骑士郡,16158.427
10680,510100I0000067854,大陆锦江华庭,16158.442
14496,510100I0000074616,五丁苑,16159.829
7330,510100I0000058337,成都驷马食品有限公司员工宿舍,16161.602
19451,510100I0000091430,仁美熙和府,16162.635
14893,510100I0000076888,弘邦领邸,16162.989
10573,510100I0000067678,新华佳园,16163.883
13028,510100I0000071885,双顺路4号院,16164.777
1368,510100I0000002055,正东小街202号院,16165.424
8203,510100I0000062206,金华公寓,16165.6875
6568,510100I0000056574,保利城四期B区,16167.213
19127,510100I0000090797,/,16169.604
18847,510100I0000090142,/,16171.793
19632,510100I0000091953,/,16172.333
5600,510100I0000054734,润扬·双铁广场,16172.811
18338,510100I0000088891,/,16176.22
18430,510100I0000089102,/,16178.627
13732,510100I0000073267,紫竹苑,16178.689
13172,510100I0000072129,金鹏小区,16180.925
18582,510100I0000089466,/,16180.973
3710,510100I0000007994,鹭湖宫七区,16181.373
9581,510100I0000065716,大城小居,16181.373
9544,510100I0000065646,成运司宿舍,16183.564
18829,510100I0000090110,/,16183.8125
18867,510100I0000090188,/,16184.336
18851,510100I0000090151,/,16187.624
9335,510100I0000065162,金房大榕湾,16188.674
19177,510100I0000090911,旭日苑二期,16189.261
9639,510100I0000065815,海蓉新邨,16190.943
12168,510100I0000070337,洗面桥街24号院,16191.067
18330,510100I0000088848,/,16191.514
8066,510100I0000061459,旭辉江山和鸣,16191.764
14955,510100I0000077334,橙堡,16193.183
6886,510100I0000057367,博雅馨地,16196.086
18111,510100I0000088284,/,16197.739
16625,510100I0000084882,/,16199.361
910,510100I0000001379,广益小区,16201.139
8196,510100I0000062189,六九单身公寓,16201.154
6734,510100I0000056976,兴盛世家A区,16201.54
9601,510100I0000065760,"火车南站东路3号院
",16202.235
704,510100I0000001040,/,16206.1455
9568,510100I0000065694,彩虹苑,16208.896
19302,510100I0000091179,/,16210.102
15015,510100I0000077662,/,16211.246
8616,510100I0000063604,双都会,16213.534
1663,510100I0000003141,海棠湾,16214.322
12895,510100I0000071669,玉美苑,16215.173
17550,510100I0000086984,/,16216.75
12801,510100I0000071519,忠孝巷8号院,16217.185
12980,510100I0000071800,南站社区12号院,16217.385
5363,510100I0000053978,龙城一期,16217.524
818,510100I0000001266,天府创新中心,16220.309
9046,510100I0000064480,蓝润棠湖春天V客,16220.711
9801,510100I0000066113,荣盛香榭兰庭二期,16223.588
11285,510100I0000068821,"二仙桥东路11号院
",16223.712
17043,510100I0000085868,/,16224.453
17290,510100I0000086421,/,16225.043
17740,510100I0000087424,/,16225.228
10430,510100I0000067431,万科金色海蓉三期,16226.111
9605,510100I0000065765,万科金色海蓉二期,16227.008
15883,510100I0000083139,/,16227.132
8684,510100I0000063791,贵通·御苑映月湾,16228.726
11843,510100I0000069830,锦华苑,16230.736
4780,510100I0000051445,宸光和悦,16231.82
16597,510100I0000084816,/,16233.461
11489,510100I0000069186,天空城,16237.069
10337,510100I0000067235,双槐树街21号院,16239.083
15813,510100I0000082989,/,16239.873
12018,510100I0000070108,桓侯巷80号院,16242.971
9468,510100I0000065524,锦江花园城,16243.217
16444,510100I0000084473,/,16243.808
18482,510100I0000089223,/,16245.31
10240,510100I0000067087,国润天骄,16246.595
14699,510100I0000075186,金河谷小区,16247.433
12629,510100I0000071208,百花苑,16247.649
17330,510100I0000086505,/,16248.455
9676,510100I0000065878,华府沙河,16249.044
5350,510100I0000053954,上东一号丽景苑,16249.23
17736,510100I0000087415,/,16249.4
13813,510100I0000073486,同心苑,16249.556
18234,510100I0000088604,/,16251.073
9493,510100I0000065565,十五中街3号院,16251.787
17486,510100I0000086830,/,16252.824
8356,510100I0000062560,天际首府,16256.282
19059,510100I0000090652,/,16257.817
525,510100I0000000783,/,16258.298
11645,510100I0000069480,丽都花园A区,16260.128
12043,510100I0000070157,成都市公安消防支队宿舍,16261.523
636,510100I0000000944,城西街62-180号院,16263.569
18605,510100I0000089534,/,16263.587
10660,510100I0000067819,石油苑,16265.99
17766,510100I0000087460,/,16267.417
10566,510100I0000067669,怡和水岸花园,16268.317
19533,510100I0000091669,/,16268.426
12093,510100I0000070221,黄金时代,16268.549
9972,510100I0000066480,国信河滨雅居,16270.009
12883,510100I0000071654,爱心苑,16273.204
17860,510100I0000087668,/,16275.3
12464,510100I0000070916,光明园,16276
18713,510100I0000089832,/,16276.543
8096,510100I0000061640,茗园尚筑,16277.335
8256,510100I0000062306,锦江区教育局宿舍,16277.721
15132,510100I0000078463,锦绣东方2期,16278.622
13374,510100I0000072489,通锦桥路168号院,16279.026
656,510100I0000000973,滨河路2号院,16279.227
18793,510100I0000090005,/,16279.537
19612,510100I0000091912,居住小区,16280.003
10003,510100I0000066532,桂香居,16280.129
508,510100I0000000752,南苑新村小区,16281.432
7617,510100I0000058952,成都万科金域缇香一期,16283.699
9475,510100I0000065540,鸿禧花园,16287.054
11312,510100I0000068857,蓝光雍锦阁,16288.033
19540,510100I0000091703,/,16289.493
11517,510100I0000069235,阳光舜苑,16291.048
7927,510100I0000060299,成都鑫苑城,16291.125
4329,510100I0000046556,蓝光观岭国际社区,16291.652
17227,510100I0000086274,/,16291.792
19272,510100I0000091123,/,16292.211
15149,510100I0000078495,齐力花园,16297.511
1430,510100I0000002323,万科君逸,16300.448
12016,510100I0000070103,利民巷2号院,16300.744
18395,510100I0000089016,/,16300.883
678,510100I0000001003,滨河路9号院,16302.89
11677,510100I0000069530,嘉瑞苑华美居,16303.527
11352,510100I0000068928,东城映象C区,16304.103
17096,510100I0000085995,/,16304.646
1511,510100I0000002634,天投滨湖东岸,16305.144
10790,510100I0000068019,家益锦华苑,16307.011
13234,510100I0000072235,建川商寓,16307.337
14818,510100I0000076098,成都新天地·春天里,16307.445
11741,510100I0000069648,圣沅·汇锦新村,16307.975
17215,510100I0000086250,/,16308.721
9017,510100I0000064424,欧州印象,16309.732
15526,510100I0000082217,蓝光江安城,16312.641
7056,510100I0000057654,西藏邮苑,16312.874
11878,510100I0000069897,一环路南三段41号院,16313.263
16139,510100I0000083732,/,16313.511
7274,510100I0000058119,府河路苑,16315.1455
14859,510100I0000076506,中迪禾邦,16316.297
9500,510100I0000065574,中国电信职工公寓,16316.452
15743,510100I0000082821,/,16316.997
6711,510100I0000056929,远洋·朗郡,16318.165
8607,510100I0000063584,新·双城,16318.195
10772,510100I0000068000,城隍庙街24号院,16318.849
7153,510100I0000057873,聚贤半岛花苑,16320.842
12006,510100I0000070090,四川省环保局宿舍,16322.459
12216,510100I0000070416,新城市别墅N区,16325.323
4656,510100I0000050650,丹桂苑,16326.975
15469,510100I0000081937,众合别墅区,16329.606
11861,510100I0000069858,蜀汉庭苑,16330.619
7406,510100I0000058489,光荣西路56号,16331.912
12012,510100I0000070096,电信路26号院,16333.969
10975,510100I0000068287,自由自宅,16333.983
13351,510100I0000072463,西二道街21号院,16333.999
10427,510100I0000067416,镗钯街77号院,16334.994
8021,510100I0000061197,五龙山翡翠洋房,16336.335
15734,510100I0000082801,/,16337.754
17478,510100I0000086817,景泰绿岛,16340.918
12473,510100I0000070931,瑞联路249号院,16341.166
12630,510100I0000071210,五块石成长司宿舍,16342.49
7086,510100I0000057727,/,16343.582
5258,510100I0000053652,/,16344.627
17124,510100I0000086061,成铁局机务段宿舍,16345.016
12029,510100I0000070126,四川教育出版社宿舍,16345.203
19203,510100I0000090960,/,16345.64
14537,510100I0000074693,馨竹苑,16346.466
4463,510100I0000050039,南城锦尚,16346.667
3948,510100I0000036576,东韵雅园,16347.213
7827,510100I0000059334,大宅门紫薇园,16348.804
9959,510100I0000066462,蓝谷地A区,16350.331
11867,510100I0000069865,家和苑,16352.328
13711,510100I0000073220,清华坊,16355.822
17286,510100I0000086409,/,16356.165
16128,510100I0000083708,/,16356.384
925,510100I0000001407,黄金海岸,16358.255
18504,510100I0000089265,/,16358.583
13547,510100I0000072783,过街楼街98号院,16359.004
17864,510100I0000087682,/,16363.247
13224,510100I0000072221,清江花园,16363.575
9638,510100I0000065814,郭家桥西街5号院,16363.591
11305,510100I0000068843,格林尚城,16363.764
6826,510100I0000057164,西汇苑,16367.557
13075,510100I0000071956,金沙遗址路1号,16368.055
1714,510100I0000003488,朱家坝小区,16369.928
18040,510100I0000088126,/,16373.27
5766,510100I0000055013,今日润园,16374.503
6713,510100I0000056935,华宇西城雅郡,16374.536
15737,510100I0000082811,/,16377.799
1548,510100I0000002856,华银美景,16378.096
19800,,/,16379.4375
1045,510100I0000001606,协和上街209号院,16380.219
1402,510100I0000002125,奥园天骄,16380.36
6818,510100I0000057144,近郊民居,16382.5
18816,510100I0000090076,/,16382.61
12592,510100I0000071139,盛世草堂,16383.375
9552,510100I0000065666,首航欣程,16385.14
12550,510100I0000071071,竹韵菁华,16388.125
9483,510100I0000065551,致民东路28号院,16390.424
9334,510100I0000065161,锦晖苑,16393.129
16202,510100I0000083885,/,16393.91
12028,510100I0000070123,南桥花苑,16394.004
16393,510100I0000084348,华西南园,16394.049
12837,510100I0000071600,玉林村出版社职工住宅,16394.27
13313,510100I0000072373,王家塘巷6号,16396.725
12753,510100I0000071436,陕西街226号院,16397.082
9649,510100I0000065826,棕仁院,16398.273
19601,510100I0000091886,/,16399.258
9728,510100I0000065967,上东阳光5期,16400.807
16947,510100I0000085630,/,16401.791
5313,510100I0000053851,香木林花园里,16401.824
16759,510100I0000085228,/,16402.574
17798,510100I0000087534,/,16402.637
17785,510100I0000087502,/,16402.902
13664,510100I0000073086,聚智苑,16402.996
14963,510100I0000077367,中央花园跃层洋楼精装版2区,16403.871
6566,510100I0000056572,保利城二期,16405.17
7598,510100I0000058910,五龙家园(B区),16406.016
9654,510100I0000065833,北街二号院,16408.064
9488,510100I0000065556,望江华庭,16408.816
