id,log_price,price,lon,lat
1,9.282416,10747.37,104.1497916,30.52411387
2,9.558504,14164.641,104.1468377,30.52613931
3,9.60652,14861.358,104.1451522,30.52483942
4,9.533739,13818.162,104.1475442,30.52481826
5,9.255699,10464.032,104.1441944,30.52645332
6,9.366856,11694.285,104.1466669,30.52776192
7,9.560202,14188.707,104.1476345,30.52695314
8,9.619396,15053.957,104.1478642,30.52603437
9,8.487524,4853.8335,104.139968,30.53236325
10,8.031601,3076.663,104.138802,30.53408305
11,8.500097,4915.247,104.1362212,30.53201505
12,8.332792,4158.0117,104.1352348,30.53520696
13,8.148218,3457.2134,104.1398276,30.53315133
14,8.123714,3373.5286,104.1402855,30.53371767
15,8.407371,4479.9653,104.1407938,30.53216828
16,9.968541,21344.324,104.1423901,30.55985712
17,10.027065,22630.758,104.1429823,30.5599216
18,10.035374,22819.568,104.1414224,30.55974337
19,10.034925,22809.342,104.1406244,30.55965591
20,10.092733,24166.76,104.1402644,30.55989747
21,10.09173,24142.523,104.1402723,30.56040873
22,10.0525055,23213.877,104.140536,30.56038474
23,10.070074,23625.312,104.140679,30.56051636
24,10.027647,22643.93,104.1405753,30.56010612
25,10.028118,22654.598,104.1406306,30.55984728
26,10.023833,22557.734,104.1413499,30.55992447
27,10.022254,22522.139,104.1413281,30.56018767
28,10.048567,23122.623,104.1412537,30.5605197
29,10.04023,22930.652,104.1411394,30.56077127
30,9.977232,21530.635,104.1423588,30.56005506
31,10.036787,22851.842,104.1422435,30.56030918
32,10.017133,22407.09,104.1419898,30.56064731
33,10.067648,23568.064,104.1417556,30.5609731
34,10.160309,25856.28,104.140467,30.56121238
35,10.113272,24668.234,104.1403979,30.56095501
36,10.1167965,24755.34,104.1403301,30.56075391
37,10.10321,24421.285,104.1407191,30.56107786
38,10.15304,25669.014,104.1413948,30.56127853
39,10.130633,25100.256,104.1408487,30.56135661
40,10.145274,25470.447,104.1409703,30.56160465
41,10.157688,25788.607,104.141452,30.56189066
42,10.169327,26090.506,104.1415574,30.56204842
43,10.147787,25534.533,104.1416457,30.56214735
44,10.177746,26311.09,104.1411525,30.56187909
45,10.208611,27135.838,104.1405513,30.56185106
46,10.21901,27419.518,104.1403852,30.56227694
47,10.240002,28001.17,104.1402742,30.56276223
48,10.269936,28852.03,104.1401616,30.56335426
49,10.090629,24115.945,104.1398248,30.56088627
50,10.0840225,23957.16,104.139931,30.56131671
51,10.18986,26631.775,104.1402433,30.56179541
52,10.193012,26715.85,104.1397355,30.5615747
53,10.226922,27637.31,104.1393672,30.56198018
54,10.211109,27203.723,104.1400599,30.56217714
55,10.210678,27192,104.1398897,30.56273998
56,10.302938,29820.117,104.1390036,30.56286712
57,10.331844,30694.672,104.1394587,30.56312946
58,10.297037,29644.654,104.1398268,30.56317345
59,10.080232,23866.512,104.1397096,30.55995284
60,10.122568,24898.63,104.1394047,30.56064828
61,10.184544,26490.557,104.1390609,30.56159147
62,10.247935,28224.209,104.1385841,30.56245953
63,10.254756,28417.375,104.1388178,30.56226045
64,10.329657,30627.592,104.1375493,30.56205615
65,10.098322,24302.193,104.1404338,30.56051152
66,10.119583,24824.422,104.1401084,30.56112096
67,10.157927,25794.758,104.1414291,30.56165622
68,10.148933,25563.822,104.140845,30.56181448
69,10.095585,24235.77,104.1406124,30.56088191
70,10.182623,26439.727,104.1400327,30.56163762
71,10.166576,26018.844,104.1412475,30.56196426
72,10.244251,28120.42,104.136976,30.5610579
73,10.257857,28505.64,104.1374552,30.56215635
74,10.304184,29857.28,104.1378804,30.56189825
75,10.161308,25882.135,104.137264,30.5615012
76,10.251356,28320.922,104.1368453,30.56127981
77,10.297415,29655.854,104.1370842,30.56178602
78,10.307478,29955.793,104.1373497,30.56205188
79,10.223086,27531.506,104.1394228,30.56236962
80,10.099497,24330.764,104.1400913,30.56084098
81,9.559011,14171.829,104.1415966,30.55261299
82,9.553211,14089.867,104.1407725,30.55148314
83,9.462414,12866.905,104.1404173,30.5526089
84,9.581768,14498.03,104.140706,30.55299081
85,9.670774,15847.618,104.1406311,30.55399107
86,9.637995,15336.56,104.1417717,30.55388481
87,9.673362,15888.674,104.1422446,30.55388095
88,9.721403,16670.62,104.1426828,30.55454255
89,9.685621,16084.659,104.1429142,30.55418897
90,9.903301,19996.273,104.1443204,30.55535325
91,9.777309,17629.156,104.1427888,30.55512863
92,9.837706,18726.7,104.1433469,30.55508307
93,9.633911,15274.059,104.1419783,30.5546502
94,9.699338,16306.808,104.1423493,30.55546862
95,9.804752,18119.65,104.142082,30.55538053
96,9.795607,17954.69,104.1415954,30.55530582
97,9.757008,17274.861,104.1412524,30.55625179
98,9.644892,15442.701,104.1405379,30.55450542
99,9.755557,17249.82,104.1392136,30.55335786
100,9.696625,16262.624,104.138096,30.55294244
101,9.730434,16821.86,104.138851,30.55395776
102,9.656348,15620.637,104.1394049,30.55295989
103,9.701373,16340.027,104.1389691,30.55441625
104,9.699734,16313.263,104.1408903,30.55566713
105,9.882593,19586.447,104.1407484,30.5566695
106,9.763566,17388.53,104.1406042,30.55615485
107,9.989754,21801.928,104.1426214,30.55955019
108,10.004754,22131.43,104.1413161,30.55937452
109,10.425261,33700.25,104.1334072,30.56264195
110,9.978413,21556.068,104.1409379,30.55771853
111,10.077597,23803.707,104.140739,30.55841014
112,10.032898,22763.145,104.1403768,30.55897738
113,10.03418,22792.34,104.1403676,30.55790886
114,10.293054,29526.8,104.1384615,30.56308485
115,10.233746,27826.541,104.1384195,30.56273734
116,10.048291,23116.252,104.1398998,30.55940888
117,10.050693,23171.828,104.1403317,30.55930549
118,9.670439,15842.298,104.1403284,30.55486914
119,9.711271,16502.566,104.1414215,30.5550865
120,9.80298,18087.572,104.1419015,30.55535936
121,9.6969795,16268.3955,104.142194,30.55492508
122,9.684939,16073.696,104.1419413,30.5543515
123,9.737013,16932.885,104.1393473,30.55404262
124,9.833361,18645.512,104.1386921,30.55350081
125,10.096592,24260.186,104.1400058,30.55913703
126,10.021364,22502.107,104.1401365,30.55819751
127,10.001526,22060.102,104.1408005,30.55886354
128,9.671986,15866.822,104.1405625,30.55430553
129,9.726538,16756.436,104.1394444,30.55395361
130,9.768064,17466.912,104.1386388,30.55328802
131,10.493155,36067.758,104.1373028,30.56363964
132,10.221205,27479.754,104.1346639,30.55778615
133,10.119957,24833.703,104.1335032,30.55670494
134,9.960144,21165.846,104.1325285,30.55646285
135,9.871888,19377.893,104.133486,30.55474242
136,9.850111,18960.46,104.1341509,30.55454244
137,9.789409,17843.752,104.1346672,30.55437577
138,9.72623,16751.275,104.1345856,30.55394468
139,9.6491585,15508.731,104.1354592,30.55343484
140,9.858519,19120.543,104.1356054,30.5539908
141,9.806078,18143.688,104.1359842,30.55338484
142,9.74765,17113.965,104.1365885,30.55296954
143,9.578569,14451.73,104.135897,30.55295901
144,9.648121,15492.647,104.1358021,30.5527062
145,9.857618,19103.336,104.1364123,30.55266727
146,9.688019,16123.269,104.1373023,30.55308563
147,9.728038,16781.592,104.1377533,30.5529296
148,9.676651,15941.0205,104.1379927,30.55252675
149,9.613382,14963.697,104.1383099,30.5521221
150,9.764635,17407.129,104.1395733,30.55495298
151,9.639437,15358.688,104.1392699,30.55217443
152,9.630623,15223.915,104.1387024,30.55249944
153,9.621613,15087.359,104.1388695,30.55232038
154,9.590327,14622.653,104.1420724,30.55361889
155,10.071129,23650.246,104.1453887,30.55499201
156,9.73982,16980.477,104.1434084,30.55467006
157,9.908459,20099.672,104.1402632,30.5570205
158,10.069138,23603.2,104.1396809,30.55887119
159,10.094782,24216.316,104.139147,30.55817184
160,10.017284,22410.49,104.1392714,30.55855309
161,10.043631,23008.766,104.1390518,30.55907842
162,9.872837,19396.29,104.1419685,30.55796464
163,9.940907,20762.559,104.1419266,30.55845507
164,10.255272,28432.04,104.1381438,30.56249062
165,10.371966,31951.24,104.1381601,30.56335402
166,9.87049,19350.82,104.130327,30.48024387
167,10.393078,32632.95,104.1395622,30.48038239
168,9.80157,18062.078,104.1343357,30.48621264
169,10.2099695,27172.738,104.1385181,30.48857217
170,9.905488,20040.05,104.1357646,30.49355262
171,9.872136,19382.7,104.1510956,30.46982265
172,9.540762,13915.547,104.1553655,30.4722207
173,9.508554,13474.502,104.1559591,30.47152262
174,9.44659,12664.909,104.1570284,30.47192661
175,9.252762,10433.342,104.1560507,30.47277178
176,9.073553,8721.558,104.155014,30.47362077
177,9.131789,9244.548,104.1543083,30.47371396
178,9.668722,15815.127,104.1528597,30.47144329
179,9.777921,17639.936,104.1528661,30.47051194
180,9.767457,17456.32,104.1524607,30.47092102
181,9.762639,17372.418,104.1524369,30.4717429
182,9.765251,17417.857,104.1524313,30.47027345
183,9.85684,19088.477,104.1519826,30.46962649
184,9.881268,19560.5,104.1517309,30.46847706
185,9.89385,19808.182,104.1516261,30.46794283
186,9.929967,20536.66,104.1518075,30.46887695
187,9.949547,20942.729,104.1511953,30.46889539
188,9.925741,20450.062,104.1511115,30.46768407
189,10.090595,24115.143,104.1508236,30.46660964
190,10.004999,22136.854,104.1515686,30.46732285
191,10.062595,23449.285,104.1512933,30.46643737
192,9.987137,21744.95,104.1516925,30.46685752
193,9.831905,18618.396,104.1517014,30.47036147
194,9.686579,16100.068,104.1518988,30.47197554
195,9.779718,17671.676,104.1508219,30.47218634
196,9.820042,18398.816,104.1511254,30.47148189
197,9.798868,18013.346,104.1505494,30.4721313
198,9.698459,16292.477,104.1508426,30.47334097
199,9.642645,15408.042,104.1504221,30.47376405
200,9.587382,14579.655,104.1497226,30.47385899
201,9.322832,11190.63,104.1521052,30.474136
202,9.403656,12132.656,104.1502158,30.47449669
203,10.619762,40935.89,104.1533173,30.46272037
204,10.474632,35405.848,104.1500919,30.46400909
205,10.057123,23321.318,104.1512249,30.46577482
206,10.4017515,32917.23,104.1507862,30.46486355
207,9.373955,11777.6,104.1546598,30.4730139
208,9.583573,14524.228,104.1527764,30.47306635
209,9.483778,13144.753,104.1536581,30.47320096
210,10.324298,30463.91,104.1494945,30.46570574
211,10.145755,25482.693,104.1474628,30.46636343
212,10.160054,25849.7,104.1478166,30.46600786
213,10.134525,25198.137,104.1479646,30.46640665
214,10.202915,26981.729,104.1481583,30.46578023
215,10.434422,34010.395,104.1492243,30.46539592
216,10.323469,30438.672,104.1509534,30.46528415
217,10.29175,29488.332,104.1517496,30.46503007
218,10.684163,43658.93,104.15302,30.46292864
219,10.357613,31495.898,104.1475356,30.46559185
220,10.421581,33576.484,104.1485099,30.46517456
221,10.388695,32490.23,104.1510576,30.46485698
222,10.548706,38128.07,104.1500301,30.46460664
223,10.410257,33198.414,104.1474773,30.464839
224,9.914692,20225.348,104.1417303,30.55828263
225,9.993475,21883.209,104.1339395,30.47874346
226,9.802767,18083.709,104.136857,30.47919246
227,9.969849,21372.252,104.1373808,30.48171982
228,9.939287,20728.965,104.13741,30.48390018
229,10.013676,22329.762,104.1705437,30.53065121
230,9.170656,9610.93,104.1696713,30.53151044
231,9.89595,19849.822,104.1719921,30.52979861
232,7.9615064,2868.3906,104.1372635,30.53337887
233,8.257462,3856.2925,104.1385391,30.53245395
234,9.700705,16329.108,104.1482576,30.52545264
235,10.03187,22739.754,104.1473315,30.5239163
236,9.775511,17597.477,104.1463927,30.5227934
237,9.871094,19362.506,104.1466797,30.5225064
238,10.174158,26216.863,104.1418865,30.56157032
239,10.176739,26284.607,104.1418111,30.56185608
240,10.210484,27186.71,104.1386374,30.56112057
241,9.51095,13506.82,104.1411939,30.55290645
242,9.611183,14930.826,104.1408493,30.55286083
243,10.090807,24120.248,104.1397112,30.55918598
244,10.099227,24324.2,104.1332319,30.55705238
245,9.807828,18175.467,104.1334211,30.55568323
246,9.792692,17902.438,104.1325077,30.55476081
247,9.669239,15823.305,104.1401745,30.55334451
248,9.950612,20965.05,104.144552,30.55624849
249,9.801014,18052.04,104.1433893,30.55424679
250,9.912552,20182.111,104.1443092,30.55502043
251,9.797241,17984.062,104.1384757,30.49312252
252,10.005554,22149.146,104.1359889,30.49077952
253,9.357422,11584.483,104.1569439,30.47247717
254,9.706124,16417.848,104.1393435,30.49106658
255,9.130327,9231.042,104.1535403,30.47413901
256,8.862652,7063.1885,104.1590874,30.47361102
257,10.096665,24261.967,104.1475795,30.46678413
258,10.452173,34619.527,104.1511339,30.4645841
259,10.52702,37310.14,104.1507016,30.46433013
260,10.380848,32236.285,104.1514781,30.46507936
261,10.265196,28715.602,104.1521626,30.46493041
262,10.414801,33349.586,104.1499727,30.46425506
263,10.49904,36280.645,104.1502171,30.46366628
264,10.476386,35467.996,104.1503159,30.46387056
265,9.089156,8858.707,104.2051338,30.43780506
266,9.946119,20871.072,104.1441497,30.55578271
267,9.84976,18953.807,104.1391367,30.48529349
268,9.761039,17344.64,104.1380525,30.55459661
269,9.729221,16801.465,104.1375025,30.55482724
270,9.751778,17184.752,104.137437,30.55451134
271,10.3046,29869.7,104.140124,30.56408165
272,10.424561,33676.668,104.1396263,30.56426868
273,10.446572,34426.17,104.1385278,30.56406238
274,10.448236,34483.508,104.1381587,30.56430601
275,10.361404,31615.555,104.1384286,30.56444713
276,10.557358,38459.375,104.1376953,30.56491178
277,10.382623,32293.549,104.1379625,30.56470653
278,10.2829895,29231.129,104.1391301,30.56441825
279,10.532486,37514.62,104.1385008,30.56483757
280,10.57159,39010.668,104.1380198,30.56516921
281,10.651678,42263.453,104.1384624,30.56593512
282,10.609138,40503.254,104.1389171,30.56641281
283,10.673034,43175.727,104.1389448,30.56614114
284,10.65929,42586.402,104.1385302,30.56657948
285,10.441673,34257.93,104.1381326,30.56613165
286,10.587893,39651.836,104.1380375,30.56592897
287,10.592409,39831.332,104.1378459,30.56576713
288,10.596955,40012.824,104.1358495,30.56659904
289,10.5666685,38819.133,104.1370187,30.56532348
290,10.45565,34740.113,104.1368305,30.56529779
291,10.590213,39743.945,104.1362741,30.5657922
292,10.568668,38896.844,104.1362741,30.5656694
293,10.594859,39929.04,104.1356335,30.56617999
294,10.548411,38116.836,104.1352486,30.56658346
295,10.464804,35059.562,104.1381627,30.56455727
296,10.518236,36983.832,104.1376298,30.56473255
297,10.573086,39069.047,104.1382782,30.56623775
298,10.619798,40937.336,104.1364576,30.5659985
299,10.593756,39885.008,104.1371461,30.56553265
300,10.418993,33489.69,104.1376324,30.56549354
301,10.409283,33166.074,104.1380844,30.56550461
302,10.375902,32077.246,104.1398902,30.56412079
303,10.572433,39043.57,104.1349124,30.56694176
304,10.498178,36249.38,104.134429,30.56764526
305,10.52407,37200.215,104.1349434,30.56763848
306,10.381529,32258.242,104.1374167,30.56435872
307,10.386973,32434.354,104.1368632,30.56485407
308,10.459947,34889.69,104.1358146,30.56429222
309,10.60394,40293.28,104.1355107,30.56446422
310,10.5501175,38181.926,104.1359867,30.56542256
311,10.555287,38379.832,104.1350851,30.56619545
312,10.507101,36574.297,104.1345215,30.56623334
313,10.554438,38347.23,104.1342685,30.56687277
314,10.583048,39460.203,104.1338709,30.56754453
315,10.733728,45877.42,104.1358803,30.56884422
316,10.57292,39062.562,104.1342392,30.56814366
317,10.359496,31555.275,104.1350604,30.5686321
318,10.433873,33991.75,104.1351285,30.56836396
319,10.583419,39474.844,104.134073,30.56841003
320,10.505335,36509.76,104.1339621,30.56646976
321,10.505147,36502.902,104.133668,30.56589637
322,10.580542,39361.43,104.1359229,30.56475524
323,10.592993,39854.586,104.1352431,30.5654119
324,10.586505,39596.85,104.1359461,30.56509239
325,10.546971,38061.984,104.1364547,30.56472223
326,10.472832,35342.156,104.1348422,30.56406167
327,10.467415,35151.23,104.133201,30.56461374
328,9.086443,8834.704,104.1994887,30.43167653
329,9.094676,8907.742,104.1993602,30.4315569
330,9.077364,8754.857,104.1996935,30.43149956
331,9.091524,8879.71,104.1998419,30.43129334
332,9.074081,8726.167,104.1995037,30.43127594
333,8.515056,4989.3237,104.1716955,30.39613887
334,8.117037,3351.0764,104.1712957,30.39481269
335,8.386445,4387.1934,104.1710574,30.39393308
336,8.416106,4519.272,104.1699798,30.39321955
337,8.391417,4409.059,104.1698725,30.39283909
338,7.9066973,2715.4075,104.1716182,30.39293994
339,8.017087,3032.3313,104.1720479,30.39273255
340,7.882091,2649.407,104.1717403,30.39211719
341,7.891915,2675.5625,104.17156,30.39152904
342,8.090687,3263.9285,104.1693652,30.39091678
343,7.9273586,2772.095,104.1692521,30.3903571
344,7.835604,2529.063,104.1697947,30.39073621
345,8.382441,4369.66,104.1685543,30.3930665
346,8.473934,4788.3164,104.1680153,30.39335617
347,8.194832,3622.1821,104.167289,30.39459964
348,9.267979,10593.318,104.196944,30.43107509
349,9.2932205,10864.115,104.1962437,30.43314057
350,9.257799,10486.029,104.1969478,30.43389916
351,9.262465,10535.065,104.1976791,30.4345668
352,9.200414,9901.225,104.1985764,30.43442979
353,9.233595,10235.2705,104.1981683,30.43492294
354,9.205179,9948.521,104.1984282,30.43381492
355,9.248254,10386.413,104.1977636,30.43321594
356,9.336363,11343.076,104.1969089,30.43256185
357,9.263605,10547.088,104.1959153,30.43357368
358,9.235533,10255.124,104.1970374,30.4345787
359,9.17242,9627.892,104.197388,30.43545917
360,9.336826,11348.336,104.1939498,30.43643106
361,9.276489,10683.858,104.1942259,30.43681869
362,9.196545,9862.99,104.1976854,30.43598796
363,9.213125,10027.888,104.1983066,30.43591077
364,9.152249,9435.641,104.1987749,30.43629943
365,9.24597,10362.718,104.1981742,30.43555972
366,9.232432,10223.379,104.1988769,30.43549695
367,9.198988,9887.117,104.1993586,30.43546826
368,9.302897,10969.757,104.197631,30.43245629
369,9.29014,10830.702,104.1987014,30.43338168
370,9.228135,10179.54,104.1994786,30.43332206
371,9.188811,9787.011,104.1996215,30.43240658
372,9.1757965,9660.46,104.1990196,30.43187774
373,9.126322,9194.142,104.1988144,30.43096934
374,9.115206,9092.505,104.1992137,30.43170588
375,9.083023,8804.542,104.200062,30.43178126
376,9.096938,8927.915,104.1997689,30.43219295
377,9.143513,9353.564,104.2002963,30.43212705
378,9.290927,10839.227,104.2007797,30.4305948
379,9.272795,10644.459,104.2010818,30.43066869
380,9.216838,10065.1875,104.2008129,30.4311081
381,9.1824,9724.461,104.2001158,30.43075764
382,9.261454,10524.422,104.1999078,30.43038254
383,9.192038,9818.637,104.2003602,30.42993018
384,9.239918,10300.19,104.2005982,30.4302039
385,9.272175,10637.863,104.2008436,30.42955346
386,9.1818495,9719.112,104.2010906,30.430045
387,9.189781,9796.508,104.2012713,30.42943834
388,9.198526,9882.555,104.2014887,30.42945042
389,9.3185215,11142.496,104.2017577,30.43018991
390,9.2214775,10111.994,104.2022055,30.43025796
391,9.311424,11063.694,104.2018739,30.43011846
392,9.217335,10070.188,104.202223,30.42980666
393,9.134225,9267.093,104.2029412,30.43076973
394,9.167085,9576.666,104.2030852,30.43026675
395,9.11693,9108.196,104.2012983,30.43457859
396,9.189402,9792.789,104.1998417,30.43349082
397,9.154847,9460.185,104.2002706,30.43320541
398,9.119612,9132.654,104.2003301,30.43282463
399,9.125128,9183.17,104.2007118,30.43221662
400,9.076488,8747.1875,104.2025188,30.43367446
401,8.90006,7332.411,104.2042843,30.43168386
402,9.086325,8833.66,104.2035183,30.43074836
403,9.115372,9094.015,104.2043173,30.43127111
404,9.068398,8676.717,104.2056272,30.43139236
405,9.16799,9585.336,104.2064535,30.4313093
406,8.971949,7878.94,104.2054141,30.43205017
407,8.985421,7985.807,104.2056655,30.43175602
408,8.950395,7710.934,104.2053457,30.43227157
409,8.954503,7742.679,104.2053786,30.43295375
410,8.908188,7392.2534,104.20496,30.43298966
411,8.951496,7719.4326,104.2042882,30.43293685
412,9.359224,11605.383,104.2015053,30.43079148
413,9.267517,10588.43,104.2025313,30.43096737
414,9.262083,10531.047,104.2020618,30.43088584
415,9.297665,10912.506,104.2000698,30.43577702
416,9.25201,10425.504,104.2008255,30.4351573
417,9.276436,10683.288,104.200216,30.43530157
418,9.295061,10884.132,104.2002064,30.43545926
419,9.143007,9348.837,104.2015249,30.43579664
420,9.19718,9869.256,104.2009434,30.4358373
421,9.203783,9934.641,104.2007364,30.43612605
422,8.98,7942.629,104.2049315,30.43238616
423,9.145159,9368.973,104.1966691,30.43578642
424,9.110056,9045.8,104.2048391,30.43493899
425,9.061798,8619.636,104.2039312,30.4351254
426,8.962378,7803.8896,104.2050506,30.43392599
427,9.140139,9322.057,104.203022,30.43577018
428,9.076494,8747.246,104.2052528,30.43606331
429,9.080111,8778.937,104.203761,30.4348167
430,8.976347,7913.6704,104.2034292,30.43314756
431,9.290562,10835.27,104.2005642,30.43572118
432,9.244923,10351.872,104.1997263,30.43636028
433,9.300365,10942.017,104.1998749,30.4350718
434,9.047667,8498.684,104.2053974,30.43683137
435,9.057932,8586.375,104.2048033,30.43544282
436,8.963104,7809.563,104.2035998,30.43339384
437,9.038777,8423.472,104.2054725,30.43436539
438,8.9780445,7927.1157,104.2055128,30.43423115
439,9.224778,10145.425,104.1990548,30.43505047
440,9.194461,9842.459,104.1993739,30.4359325
441,9.046437,8488.243,104.2018435,30.43187221
442,9.187344,9772.656,104.1992075,30.43628716
443,9.086236,8832.877,104.2030713,30.43521773
444,9.031908,8365.807,104.2037295,30.43035105
445,9.108784,9034.3,104.2038606,30.43566779
446,9.153368,9446.202,104.2049107,30.43637173
447,9.1345215,9269.841,104.2044811,30.43652741
448,9.124704,9179.283,104.204571,30.43610125
449,9.142967,9348.463,104.2038901,30.43598117
450,9.144344,9361.346,104.2021029,30.43568478
451,9.107597,9023.588,104.2024626,30.43566354
452,8.8967705,7308.333,104.2055994,30.43370078
453,8.979619,7939.607,104.2043924,30.43265889
454,9.081249,8788.938,104.2022809,30.43326204
455,9.014034,8217.606,104.2021678,30.43249209
456,9.008854,8175.1465,104.2014205,30.43200928
457,9.017658,8247.441,104.2033809,30.43147585
458,8.993973,8054.3916,104.2043463,30.43216916
459,9.103117,8983.25,104.203126,30.43448621
460,9.046892,8492.1045,104.2035666,30.43427505
461,9.024765,8306.263,104.203457,30.43368496
462,8.9654045,7827.5474,104.2019167,30.43281894
463,8.986675,7995.8286,104.2029689,30.43397201
464,8.998163,8088.2144,104.2039921,30.43257001
465,9.022268,8285.55,104.2024792,30.4329421
466,9.024187,8301.463,104.2028965,30.43295274
467,9.016167,8235.149,104.203178,30.43247114
468,9.024858,8307.038,104.2033544,30.4327349
469,8.332758,4157.8687,104.1705308,30.39317973
470,9.072474,8712.146,104.2014694,30.43415306
471,9.027409,8328.249,104.2020736,30.43412865
472,10.630278,41368.61,104.1497946,30.40583152
473,10.766748,47417.582,104.1478889,30.40750127
474,9.002296,8121.7134,104.205465,30.43409845
475,9.027645,8330.22,104.2034857,30.43514024
476,9.157123,9481.735,104.204793,30.4358919
477,9.13489,9273.254,104.2050912,30.43573824
478,9.014158,8218.625,104.2062993,30.43619269
479,9.040329,8436.552,104.2064828,30.43609222
480,9.048347,8504.473,104.2062894,30.43455277
481,9.023263,8293.796,104.2060848,30.43344224
482,9.052382,8538.857,104.2064544,30.43351546
483,8.978989,7934.604,104.205633,30.4333635
484,9.013544,8213.579,104.2013556,30.43243997
485,8.932401,7573.4253,104.2033184,30.43208561
486,8.992198,8040.1094,104.2039129,30.43185632
487,9.132272,9249.01,104.2017387,30.43470908
488,8.351216,4235.329,104.1707339,30.39237717
489,10.359978,31570.479,104.13928,30.56347981
490,9.242603,10327.891,104.1944092,30.43782378
491,10.366598,31780.182,104.1404557,30.56377348
492,10.312468,30105.635,104.1400336,30.56374679
493,10.419184,33496.08,104.1389403,30.5638993
494,10.53046,37438.707,104.1373783,30.56393208
495,10.518816,37005.285,104.1352481,30.56370309
496,9.107294,9020.853,104.2053173,30.43723755
497,9.145374,9370.993,104.204729,30.43733362
498,9.025667,8313.76,104.2056183,30.43761498
499,10.492571,36046.71,104.1379424,30.56377697
500,9.342622,11414.295,104.1141752,30.28450468
501,8.420434,4538.873,104.0247334,30.3043232
502,9.043533,8463.629,104.1508324,30.30948044
503,9.082185,8797.165,104.1331785,30.31421461
504,8.910911,7412.407,104.1316878,30.31238848
505,9.124052,9173.297,104.1365972,30.31616209
506,9.201462,9911.607,104.1337753,30.31665919
507,9.17793,9681.091,104.1404005,30.32210624
508,9.058022,8587.145,104.1343667,30.31688262
509,9.312383,11074.303,104.1467587,30.31190649
510,9.315952,11113.905,104.1474061,30.31173634
511,8.969998,7863.5884,104.1524276,30.30648236
512,9.429142,12445.843,104.1507089,30.3102372
513,9.619372,15053.599,104.1150988,30.28698866
514,9.465574,12907.635,104.1149231,30.28614339
515,9.25191,10424.46,104.1150792,30.28490619
516,9.602304,14798.846,104.117421,30.2836293
517,9.458864,12821.313,104.1191894,30.28728407
518,9.276052,10679.192,104.1132169,30.28597089
519,9.542328,13937.3545,104.116529,30.28688388
520,9.497465,13325.904,104.1189115,30.28712661
521,9.482309,13125.462,104.1187374,30.28630143
522,9.704788,16395.926,104.1149817,30.28757595
523,9.586756,14570.522,104.1155558,30.28728814
524,9.585842,14557.216,104.1152837,30.28744631
525,9.5268545,13723.356,104.1193558,30.28585898
526,9.490683,13235.826,104.1185773,30.28337378
527,9.43895,12568.508,104.1187925,30.28385474
528,9.436819,12541.759,104.1190007,30.28441584
529,9.480702,13104.388,104.1195528,30.2874722
530,8.27066,3907.5286,104.0277591,30.30959149
531,8.260611,3868.455,104.0282117,30.31141089
532,8.278897,3939.8474,104.0288149,30.31026401
533,8.405361,4470.972,104.0197689,30.31040109
534,8.301674,4030.6135,104.02308,30.31038331
535,9.196312,9860.695,104.0228239,30.31107439
536,8.032383,3079.0703,104.0251293,30.31523786
537,8.134924,3411.5566,104.0226278,30.31484625
538,8.314244,4081.5999,104.0230186,30.3099915
539,8.524776,5038.0605,104.0175234,30.31090569
540,8.46129,4728.1553,104.018518,30.31059659
541,8.631554,5605.7812,104.0169105,30.31111955
542,8.259482,3864.0933,104.0238995,30.31116045
543,8.167917,3525.9924,104.0241547,30.31207159
544,8.238251,3782.917,104.022175,30.31199969
545,8.19965,3639.6753,104.0238429,30.31309972
546,8.119454,3359.1875,104.0228346,30.31391923
547,8.142101,3436.1306,104.0238767,30.31375714
548,8.091122,3265.3481,104.0234465,30.31404602
549,8.086924,3251.669,104.0231409,30.31405691
550,8.046665,3123.3616,104.0248682,30.31435482
551,8.020683,3043.256,104.023698,30.31443775
552,8.086372,3249.8765,104.0240243,30.31617099
553,8.190791,3607.5752,104.0233249,30.31637859
554,8.175424,3552.5596,104.0235586,30.31644974
555,8.243305,3802.0864,104.0228401,30.31631965
556,8.161279,3502.6626,104.0242815,30.31650802
557,8.106724,3316.694,104.0237121,30.31653249
558,8.037771,3095.7056,104.0248189,30.3165765
559,7.688292,2182.6436,104.0267887,30.31774065
560,7.7754335,2381.3752,104.026549,30.31778554
561,7.9390125,2804.5898,104.0259259,30.31791474
562,7.739817,2298.0522,104.026371,30.31843051
563,7.4122186,1656.0964,104.026862,30.31894128
564,7.423385,1674.693,104.0267085,30.31957965
565,7.2736073,1441.7418,104.027225,30.32014554
566,8.333273,4160.0107,104.0245263,30.30976273
567,8.238703,3784.6274,104.0242655,30.31255684
568,8.057416,3157.1216,104.0251931,30.31617134
569,7.9863496,2940.5432,104.0253633,30.31667529
570,7.9767885,2912.562,104.0255566,30.31730283
571,7.312927,1499.5596,104.0291555,30.32091095
572,7.1682773,1297.6072,104.0280167,30.32100489
573,7.520273,1845.0713,104.026364,30.31941814
574,7.8157735,2479.404,104.0252821,30.31838144
575,8.047548,3126.121,104.0242608,30.31456143
576,8.2468605,3815.6277,104.0230095,30.31238556
577,8.310278,4065.4429,104.0226301,30.30994958
578,8.270611,3907.3347,104.0276128,30.3091075
579,8.194881,3622.3616,104.0221702,30.31229921
580,8.09236,3269.3926,104.0238107,30.31623749
